,ant,frame,video,colony,date,t,x,y
338,6,15469,1,1,1/11/17,20:12:19,1132,744
339,6,15470,1,1,1/11/17,20:12:19,1132,748
340,6,15471,1,1,1/11/17,20:12:19,1128,724
341,6,15472,1,1,1/11/17,20:12:19,1120,712
342,6,15473,1,1,1/11/17,20:12:19,1116,704
343,6,15474,1,1,1/11/17,20:12:19,1112,700
344,6,15475,1,1,1/11/17,20:12:19,1108,692
345,6,15476,1,1,1/11/17,20:12:20,1112,688
346,6,15477,1,1,1/11/17,20:12:20,1112,688
347,6,15478,1,1,1/11/17,20:12:20,1112,684
348,6,15479,1,1,1/11/17,20:12:20,1116,688
349,6,15480,1,1,1/11/17,20:12:20,1112,688
350,6,15481,1,1,1/11/17,20:12:20,1116,688
351,6,15482,1,1,1/11/17,20:12:20,1116,688
352,6,15483,1,1,1/11/17,20:12:20,1116,692
353,6,15484,1,1,1/11/17,20:12:20,1112,704
354,6,15485,1,1,1/11/17,20:12:20,1112,704
355,6,15486,1,1,1/11/17,20:12:20,1128,760
356,6,15487,1,1,1/11/17,20:12:20,1120,768
357,6,15488,1,1,1/11/17,20:12:20,1112,776
358,6,15489,1,1,1/11/17,20:12:20,1104,788
359,6,15490,1,1,1/11/17,20:12:20,1092,796
360,6,15491,1,1,1/11/17,20:12:20,1084,804
361,6,15492,1,1,1/11/17,20:12:20,1052,820
362,6,15493,1,1,1/11/17,20:12:20,1024,840
363,6,15494,1,1,1/11/17,20:12:20,1016,848
364,6,15495,1,1,1/11/17,20:12:20,1004,860
365,6,15496,1,1,1/11/17,20:12:20,1008,860
366,6,15497,1,1,1/11/17,20:12:20,1008,864
367,6,15498,1,1,1/11/17,20:12:20,1000,868
368,6,15499,1,1,1/11/17,20:12:20,1000,872
369,6,15500,1,1,1/11/17,20:12:20,996,876
370,6,15501,1,1,1/11/17,20:12:21,988,876
371,6,15502,1,1,1/11/17,20:12:21,984,876
372,6,15503,1,1,1/11/17,20:12:21,984,868
373,6,15504,1,1,1/11/17,20:12:21,972,868
374,6,15505,1,1,1/11/17,20:12:21,976,868
375,6,15506,1,1,1/11/17,20:12:21,984,872
376,6,15507,1,1,1/11/17,20:12:21,988,868
377,6,15508,1,1,1/11/17,20:12:21,984,864
378,6,15509,1,1,1/11/17,20:12:21,980,860
379,6,15510,1,1,1/11/17,20:12:21,980,856
380,6,15511,1,1,1/11/17,20:12:21,972,860
381,6,15512,1,1,1/11/17,20:12:21,968,864
382,6,15513,1,1,1/11/17,20:12:21,960,856
383,6,15514,1,1,1/11/17,20:12:21,956,880
384,6,15515,1,1,1/11/17,20:12:21,940,892
385,6,15516,1,1,1/11/17,20:12:21,924,896
386,6,15517,1,1,1/11/17,20:12:21,908,896
387,6,15518,1,1,1/11/17,20:12:21,900,900
388,6,15519,1,1,1/11/17,20:12:21,892,892
389,6,15520,1,1,1/11/17,20:12:21,876,912
390,6,15521,1,1,1/11/17,20:12:21,820,912
391,6,15522,1,1,1/11/17,20:12:21,800,920
392,6,15523,1,1,1/11/17,20:12:21,780,924
393,6,15524,1,1,1/11/17,20:12:21,780,924
394,6,15525,1,1,1/11/17,20:12:21,780,920
395,6,15526,1,1,1/11/17,20:12:22,756,940
396,6,15527,1,1,1/11/17,20:12:22,700,952
397,6,15528,1,1,1/11/17,20:12:22,636,956
398,6,15529,1,1,1/11/17,20:12:22,596,960
399,6,15530,1,1,1/11/17,20:12:22,584,960
400,6,15531,1,1,1/11/17,20:12:22,564,968
401,6,15532,1,1,1/11/17,20:12:22,572,976
402,6,15533,1,1,1/11/17,20:12:22,504,972
403,6,15534,1,1,1/11/17,20:12:22,492,984
404,6,15535,1,1,1/11/17,20:12:22,456,984
405,6,15536,1,1,1/11/17,20:12:22,436,996
406,6,15537,1,1,1/11/17,20:12:22,416,1004
407,6,15538,1,1,1/11/17,20:12:22,396,992
408,6,15539,1,1,1/11/17,20:12:22,392,992
409,6,15540,1,1,1/11/17,20:12:22,396,1000
410,6,15541,1,1,1/11/17,20:12:22,332,1008
411,6,15542,1,1,1/11/17,20:12:22,292,1008
412,6,15543,1,1,1/11/17,20:12:22,268,1012
413,6,15544,1,1,1/11/17,20:12:22,260,1012
414,6,15545,1,1,1/11/17,20:12:22,256,1012
415,6,15546,1,1,1/11/17,20:12:22,264,1008
416,6,15547,1,1,1/11/17,20:12:22,256,1004
417,6,15548,1,1,1/11/17,20:12:22,256,1000
418,6,15549,1,1,1/11/17,20:12:22,260,992
419,6,15550,1,1,1/11/17,20:12:22,252,980
420,6,15551,1,1,1/11/17,20:12:23,232,972
421,6,15552,1,1,1/11/17,20:12:23,216,972
422,6,15553,1,1,1/11/17,20:12:23,192,960
423,6,15554,1,1,1/11/17,20:12:23,160,952
424,6,15555,1,1,1/11/17,20:12:23,136,944
425,6,15556,1,1,1/11/17,20:12:23,100,936
426,6,15557,1,1,1/11/17,20:12:23,76,920
427,6,15558,1,1,1/11/17,20:12:23,60,908
428,6,15559,1,1,1/11/17,20:12:23,52,904
429,6,15560,1,1,1/11/17,20:12:23,44,892
430,7,15443,1,1,1/11/17,20:12:18,220,1004
431,7,15444,1,1,1/11/17,20:12:18,224,1000
432,7,15445,1,1,1/11/17,20:12:18,240,992
433,7,15446,1,1,1/11/17,20:12:18,260,988
434,7,15447,1,1,1/11/17,20:12:18,280,988
435,7,15448,1,1,1/11/17,20:12:18,296,980
436,7,15449,1,1,1/11/17,20:12:18,312,980
437,7,15450,1,1,1/11/17,20:12:18,316,972
438,7,15451,1,1,1/11/17,20:12:19,328,964
439,7,15452,1,1,1/11/17,20:12:19,332,956
440,7,15453,1,1,1/11/17,20:12:19,340,944
441,7,15454,1,1,1/11/17,20:12:19,364,932
442,7,15455,1,1,1/11/17,20:12:19,380,924
443,7,15456,1,1,1/11/17,20:12:19,396,916
444,7,15457,1,1,1/11/17,20:12:19,428,912
445,7,15458,1,1,1/11/17,20:12:19,424,900
446,7,15459,1,1,1/11/17,20:12:19,480,852
447,7,15460,1,1,1/11/17,20:12:19,500,828
448,7,15461,1,1,1/11/17,20:12:19,512,828
449,7,15462,1,1,1/11/17,20:12:19,512,828
450,7,15463,1,1,1/11/17,20:12:19,516,828
451,7,15464,1,1,1/11/17,20:12:19,508,828
452,7,15465,1,1,1/11/17,20:12:19,512,828
453,7,15466,1,1,1/11/17,20:12:19,508,824
454,7,15467,1,1,1/11/17,20:12:19,516,828
455,7,15468,1,1,1/11/17,20:12:19,516,828
456,7,15469,1,1,1/11/17,20:12:19,512,824
457,7,15470,1,1,1/11/17,20:12:19,512,820
458,7,15471,1,1,1/11/17,20:12:19,512,812
459,7,15472,1,1,1/11/17,20:12:19,560,800
460,7,15473,1,1,1/11/17,20:12:19,560,796
461,7,15474,1,1,1/11/17,20:12:19,560,800
462,7,15475,1,1,1/11/17,20:12:19,560,796
463,7,15476,1,1,1/11/17,20:12:20,564,796
464,7,15477,1,1,1/11/17,20:12:20,560,796
465,7,15478,1,1,1/11/17,20:12:20,564,796
466,7,15479,1,1,1/11/17,20:12:20,564,796
467,7,15480,1,1,1/11/17,20:12:20,564,800
468,7,15481,1,1,1/11/17,20:12:20,568,800
469,7,15482,1,1,1/11/17,20:12:20,568,800
470,7,15483,1,1,1/11/17,20:12:20,576,804
471,7,15484,1,1,1/11/17,20:12:20,560,804
472,7,15485,1,1,1/11/17,20:12:20,612,776
473,7,15486,1,1,1/11/17,20:12:20,640,780
474,7,15487,1,1,1/11/17,20:12:20,652,776
475,7,15488,1,1,1/11/17,20:12:20,668,776
476,7,15489,1,1,1/11/17,20:12:20,736,784
477,7,15490,1,1,1/11/17,20:12:20,772,792
478,7,15491,1,1,1/11/17,20:12:20,824,788
479,7,15492,1,1,1/11/17,20:12:20,852,796
480,7,15493,1,1,1/11/17,20:12:20,896,796
481,7,15494,1,1,1/11/17,20:12:20,920,808
482,7,15495,1,1,1/11/17,20:12:20,936,804
483,7,15496,1,1,1/11/17,20:12:20,936,804
484,7,15497,1,1,1/11/17,20:12:20,936,804
485,7,15498,1,1,1/11/17,20:12:20,944,808
486,7,15499,1,1,1/11/17,20:12:20,944,808
487,7,15500,1,1,1/11/17,20:12:20,948,808
488,7,15501,1,1,1/11/17,20:12:21,952,808
489,7,15502,1,1,1/11/17,20:12:21,952,816
490,7,15503,1,1,1/11/17,20:12:21,956,816
491,7,15504,1,1,1/11/17,20:12:21,968,816
492,7,15505,1,1,1/11/17,20:12:21,960,808
493,7,15506,1,1,1/11/17,20:12:21,952,816
494,7,15507,1,1,1/11/17,20:12:21,956,820
495,7,15508,1,1,1/11/17,20:12:21,956,820
496,7,15509,1,1,1/11/17,20:12:21,964,840
497,7,15510,1,1,1/11/17,20:12:21,960,840
498,7,15511,1,1,1/11/17,20:12:21,964,844
499,7,15512,1,1,1/11/17,20:12:21,960,832
500,7,15513,1,1,1/11/17,20:12:21,960,836
501,7,15514,1,1,1/11/17,20:12:21,964,832
502,7,15515,1,1,1/11/17,20:12:21,964,828
503,7,15516,1,1,1/11/17,20:12:21,968,832
