,ant,frame,video,colony,date,t,x,y
1026021,2,182,3,6,1/15/17,20:18:07,700,408
1026022,2,183,3,6,1/15/17,20:18:07,732,404
1026023,2,184,3,6,1/15/17,20:18:07,768,404
1026024,2,185,3,6,1/15/17,20:18:07,816,396
1026025,2,186,3,6,1/15/17,20:18:07,852,392
1026026,2,187,3,6,1/15/17,20:18:07,876,396
1026027,2,188,3,6,1/15/17,20:18:07,908,388
1026028,2,189,3,6,1/15/17,20:18:07,928,380
1026029,2,190,3,6,1/15/17,20:18:07,960,372
1026030,2,191,3,6,1/15/17,20:18:07,988,364
1026031,2,192,3,6,1/15/17,20:18:07,1024,372
1026032,2,193,3,6,1/15/17,20:18:07,1064,372
1026033,2,194,3,6,1/15/17,20:18:07,1100,360
1026034,2,195,3,6,1/15/17,20:18:07,1128,344
1026035,2,196,3,6,1/15/17,20:18:07,1164,328
1026036,2,197,3,6,1/15/17,20:18:07,1184,312
1026037,2,198,3,6,1/15/17,20:18:07,1200,300
1026038,2,199,3,6,1/15/17,20:18:07,1212,288
1026039,2,200,3,6,1/15/17,20:18:07,1228,268
1026040,2,201,3,6,1/15/17,20:18:07,1244,248
1026041,2,202,3,6,1/15/17,20:18:07,1264,236
1026042,2,203,3,6,1/15/17,20:18:07,1284,232
1026043,2,204,3,6,1/15/17,20:18:07,1316,232
1026044,2,205,3,6,1/15/17,20:18:07,1348,224
1026045,2,206,3,6,1/15/17,20:18:07,1380,224
1026046,2,207,3,6,1/15/17,20:18:07,1412,216
1026047,2,208,3,6,1/15/17,20:18:07,1444,216
1026048,2,209,3,6,1/15/17,20:18:07,1480,208
1026049,2,210,3,6,1/15/17,20:18:08,1516,216
1026050,2,211,3,6,1/15/17,20:18:08,1548,212
1026051,2,212,3,6,1/15/17,20:18:08,1576,212
1026052,2,213,3,6,1/15/17,20:18:08,1604,208
1026053,2,214,3,6,1/15/17,20:18:08,1628,204
1026054,2,215,3,6,1/15/17,20:18:08,1660,192
1026055,2,216,3,6,1/15/17,20:18:08,1688,188
1026056,2,217,3,6,1/15/17,20:18:08,1720,172
1026057,2,218,3,6,1/15/17,20:18:08,1744,164
1026058,2,219,3,6,1/15/17,20:18:08,1772,148
1026059,2,220,3,6,1/15/17,20:18:08,1800,144
1026060,2,221,3,6,1/15/17,20:18:08,1832,132
1026061,2,222,3,6,1/15/17,20:18:08,1856,128
1026062,2,223,3,6,1/15/17,20:18:08,1876,112
1026063,6,274,3,6,1/15/17,20:18:10,44,572
1026064,6,275,3,6,1/15/17,20:18:10,64,572
1026065,6,276,3,6,1/15/17,20:18:10,76,564
1026066,6,277,3,6,1/15/17,20:18:10,84,560
1026067,6,278,3,6,1/15/17,20:18:10,96,552
1026068,6,279,3,6,1/15/17,20:18:10,104,548
1026069,6,280,3,6,1/15/17,20:18:10,116,540
1026070,6,281,3,6,1/15/17,20:18:10,144,532
1026071,6,282,3,6,1/15/17,20:18:10,160,528
1026072,6,283,3,6,1/15/17,20:18:10,176,524
1026073,6,284,3,6,1/15/17,20:18:10,188,520
1026074,6,285,3,6,1/15/17,20:18:10,208,516
1026075,6,286,3,6,1/15/17,20:18:10,224,516
1026076,6,287,3,6,1/15/17,20:18:10,244,516
1026077,6,288,3,6,1/15/17,20:18:10,256,500
1026078,6,289,3,6,1/15/17,20:18:10,280,488
1026079,6,290,3,6,1/15/17,20:18:10,304,480
1026080,6,291,3,6,1/15/17,20:18:10,324,472
1026081,6,292,3,6,1/15/17,20:18:10,348,460
1026082,6,293,3,6,1/15/17,20:18:10,372,448
1026083,6,294,3,6,1/15/17,20:18:10,396,436
1026084,6,295,3,6,1/15/17,20:18:10,420,432
1026085,6,296,3,6,1/15/17,20:18:10,424,428
1026086,6,297,3,6,1/15/17,20:18:10,420,428
1026087,6,298,3,6,1/15/17,20:18:10,416,432
1026088,6,299,3,6,1/15/17,20:18:10,416,436
1026089,6,300,3,6,1/15/17,20:18:11,412,440
1026090,6,301,3,6,1/15/17,20:18:11,404,440
1026091,6,302,3,6,1/15/17,20:18:11,388,452
1026092,6,303,3,6,1/15/17,20:18:11,372,456
1026093,6,304,3,6,1/15/17,20:18:11,352,464
1026094,6,305,3,6,1/15/17,20:18:11,332,472
1026095,6,306,3,6,1/15/17,20:18:11,304,476
1026096,6,307,3,6,1/15/17,20:18:11,280,480
1026097,6,308,3,6,1/15/17,20:18:11,260,488
1026098,6,309,3,6,1/15/17,20:18:11,240,500
1026099,6,310,3,6,1/15/17,20:18:11,228,508
1026100,6,311,3,6,1/15/17,20:18:11,212,516
1026101,6,312,3,6,1/15/17,20:18:11,196,516
1026102,6,313,3,6,1/15/17,20:18:11,176,516
1026103,6,314,3,6,1/15/17,20:18:11,180,508
1026104,6,315,3,6,1/15/17,20:18:11,204,504
1026105,6,316,3,6,1/15/17,20:18:11,232,496
1026106,6,317,3,6,1/15/17,20:18:11,252,492
1026107,6,318,3,6,1/15/17,20:18:11,268,484
1026108,6,319,3,6,1/15/17,20:18:11,292,476
1026109,6,320,3,6,1/15/17,20:18:11,312,472
1026110,6,321,3,6,1/15/17,20:18:11,332,464
1026111,6,322,3,6,1/15/17,20:18:11,352,460
1026112,6,323,3,6,1/15/17,20:18:11,376,460
1026113,6,324,3,6,1/15/17,20:18:11,392,456
1026114,6,325,3,6,1/15/17,20:18:11,412,456
1026115,6,326,3,6,1/15/17,20:18:11,428,452
1026116,6,327,3,6,1/15/17,20:18:11,444,440
1026117,6,328,3,6,1/15/17,20:18:11,456,436
1026118,6,329,3,6,1/15/17,20:18:11,476,424
1026119,6,330,3,6,1/15/17,20:18:12,492,416
1026120,6,331,3,6,1/15/17,20:18:12,492,412
1026121,6,332,3,6,1/15/17,20:18:12,496,412
1026122,6,333,3,6,1/15/17,20:18:12,500,412
1026123,6,334,3,6,1/15/17,20:18:12,512,408
1026124,6,335,3,6,1/15/17,20:18:12,524,412
1026125,6,336,3,6,1/15/17,20:18:12,536,404
1026126,6,337,3,6,1/15/17,20:18:12,548,404
1026127,6,338,3,6,1/15/17,20:18:12,560,404
1026128,6,339,3,6,1/15/17,20:18:12,580,404
1026129,6,340,3,6,1/15/17,20:18:12,596,400
1026130,6,341,3,6,1/15/17,20:18:12,616,400
1026131,6,342,3,6,1/15/17,20:18:12,628,396
1026132,6,343,3,6,1/15/17,20:18:12,640,396
1026133,6,344,3,6,1/15/17,20:18:12,640,396
1026134,6,345,3,6,1/15/17,20:18:12,636,400
1026135,6,346,3,6,1/15/17,20:18:12,640,396
1026136,6,347,3,6,1/15/17,20:18:12,652,396
1026137,6,348,3,6,1/15/17,20:18:12,668,392
1026138,6,349,3,6,1/15/17,20:18:12,684,384
1026139,6,350,3,6,1/15/17,20:18:12,700,380
1026140,6,351,3,6,1/15/17,20:18:12,724,368
1026141,6,352,3,6,1/15/17,20:18:12,744,360
1026142,6,353,3,6,1/15/17,20:18:12,764,352
1026143,6,354,3,6,1/15/17,20:18:12,780,348
1026144,6,355,3,6,1/15/17,20:18:12,792,340
1026145,6,356,3,6,1/15/17,20:18:12,804,336
1026146,6,357,3,6,1/15/17,20:18:12,816,332
1026147,6,358,3,6,1/15/17,20:18:12,824,332
1026148,6,359,3,6,1/15/17,20:18:12,828,332
1026149,6,360,3,6,1/15/17,20:18:13,828,328
1026150,6,361,3,6,1/15/17,20:18:13,828,332
1026151,6,362,3,6,1/15/17,20:18:13,836,336
1026152,6,363,3,6,1/15/17,20:18:13,852,336
1026153,6,364,3,6,1/15/17,20:18:13,868,340
1026154,6,365,3,6,1/15/17,20:18:13,880,344
1026155,6,366,3,6,1/15/17,20:18:13,892,344
1026156,6,367,3,6,1/15/17,20:18:13,916,352
1026157,6,368,3,6,1/15/17,20:18:13,936,360
1026158,6,369,3,6,1/15/17,20:18:13,952,368
1026159,6,370,3,6,1/15/17,20:18:13,952,364
1026160,6,371,3,6,1/15/17,20:18:13,960,360
1026161,6,372,3,6,1/15/17,20:18:13,968,356
1026162,6,373,3,6,1/15/17,20:18:13,980,348
1026163,6,374,3,6,1/15/17,20:18:13,984,348
1026164,6,375,3,6,1/15/17,20:18:13,996,340
1026165,6,376,3,6,1/15/17,20:18:13,1008,328
1026166,6,377,3,6,1/15/17,20:18:13,1024,312
1026167,6,378,3,6,1/15/17,20:18:13,1044,312
1026168,6,379,3,6,1/15/17,20:18:13,1052,308
1026169,6,380,3,6,1/15/17,20:18:13,1064,300
1026170,6,381,3,6,1/15/17,20:18:13,1072,288
1026171,6,382,3,6,1/15/17,20:18:13,1080,280
1026172,6,383,3,6,1/15/17,20:18:13,1100,276
1026173,6,384,3,6,1/15/17,20:18:13,1120,276
1026174,6,385,3,6,1/15/17,20:18:13,1144,276
1026175,6,386,3,6,1/15/17,20:18:13,1164,272
1026176,6,387,3,6,1/15/17,20:18:13,1188,276
1026177,6,388,3,6,1/15/17,20:18:13,1208,276
1026178,6,389,3,6,1/15/17,20:18:13,1232,276
1026179,6,390,3,6,1/15/17,20:18:14,1256,272
1026180,6,391,3,6,1/15/17,20:18:14,1276,268
1026181,6,392,3,6,1/15/17,20:18:14,1300,260
1026182,6,393,3,6,1/15/17,20:18:14,1324,252
1026183,6,394,3,6,1/15/17,20:18:14,1336,244
1026184,6,395,3,6,1/15/17,20:18:14,1348,240
1026185,6,396,3,6,1/15/17,20:18:14,1360,228
1026186,6,397,3,6,1/15/17,20:18:14,1380,220
1026187,6,398,3,6,1/15/17,20:18:14,1400,212
1026188,6,399,3,6,1/15/17,20:18:14,1420,200
1026189,6,400,3,6,1/15/17,20:18:14,1440,192
1026190,6,401,3,6,1/15/17,20:18:14,1468,184
1026191,6,402,3,6,1/15/17,20:18:14,1484,172
1026192,6,403,3,6,1/15/17,20:18:14,1504,160
1026193,6,404,3,6,1/15/17,20:18:14,1528,148
1026194,6,405,3,6,1/15/17,20:18:14,1544,140
1026195,6,406,3,6,1/15/17,20:18:14,1556,136
1026196,6,407,3,6,1/15/17,20:18:14,1576,128
1026197,6,408,3,6,1/15/17,20:18:14,1596,120
1026198,6,409,3,6,1/15/17,20:18:14,1612,116
1026199,6,410,3,6,1/15/17,20:18:14,1628,108
1026200,6,411,3,6,1/15/17,20:18:14,1644,88
1026201,6,412,3,6,1/15/17,20:18:14,1656,80
1026202,6,413,3,6,1/15/17,20:18:14,1672,76
1026203,6,414,3,6,1/15/17,20:18:14,1688,64
1026204,6,415,3,6,1/15/17,20:18:14,1696,52
1026205,6,416,3,6,1/15/17,20:18:14,1712,44
1026206,6,417,3,6,1/15/17,20:18:14,1728,36
1026207,6,418,3,6,1/15/17,20:18:14,1744,36
1026208,6,419,3,6,1/15/17,20:18:14,1760,32
1026209,6,420,3,6,1/15/17,20:18:15,1772,28
1026210,6,421,3,6,1/15/17,20:18:15,1788,24
1026211,6,422,3,6,1/15/17,20:18:15,1808,20
1026212,6,423,3,6,1/15/17,20:18:15,1824,16
1026213,6,424,3,6,1/15/17,20:18:15,1836,12
1026214,6,425,3,6,1/15/17,20:18:15,1848,12
1026215,6,426,3,6,1/15/17,20:18:15,1868,4
1026216,6,427,3,6,1/15/17,20:18:15,1872,4
1026217,12,776,3,6,1/15/17,20:18:26,76,564
1026218,12,777,3,6,1/15/17,20:18:26,104,548
1026219,12,778,3,6,1/15/17,20:18:26,132,540
1026220,12,779,3,6,1/15/17,20:18:26,164,528
1026221,12,780,3,6,1/15/17,20:18:27,184,516
1026222,12,781,3,6,1/15/17,20:18:27,208,508
1026223,12,782,3,6,1/15/17,20:18:27,236,504
1026224,12,783,3,6,1/15/17,20:18:27,260,496
1026225,12,784,3,6,1/15/17,20:18:27,276,492
1026226,12,785,3,6,1/15/17,20:18:27,308,480
1026227,12,786,3,6,1/15/17,20:18:27,332,476
1026228,12,787,3,6,1/15/17,20:18:27,356,472
1026229,12,788,3,6,1/15/17,20:18:27,384,472
1026230,12,789,3,6,1/15/17,20:18:27,412,464
1026231,12,790,3,6,1/15/17,20:18:27,440,460
1026232,12,791,3,6,1/15/17,20:18:27,468,460
1026233,12,792,3,6,1/15/17,20:18:27,492,460
1026234,12,793,3,6,1/15/17,20:18:27,528,452
1026235,12,794,3,6,1/15/17,20:18:27,548,444
1026236,12,795,3,6,1/15/17,20:18:27,580,428
1026237,12,796,3,6,1/15/17,20:18:27,620,412
1026238,12,797,3,6,1/15/17,20:18:27,656,404
1026239,12,798,3,6,1/15/17,20:18:27,680,392
1026240,12,799,3,6,1/15/17,20:18:27,700,380
1026241,12,800,3,6,1/15/17,20:18:27,736,360
1026242,12,801,3,6,1/15/17,20:18:27,764,344
1026243,12,802,3,6,1/15/17,20:18:27,768,328
1026244,12,803,3,6,1/15/17,20:18:27,764,324
1026245,12,804,3,6,1/15/17,20:18:27,768,320
1026246,12,805,3,6,1/15/17,20:18:27,764,324
1026247,12,806,3,6,1/15/17,20:18:27,768,320
1026248,12,807,3,6,1/15/17,20:18:27,768,320
1026249,12,808,3,6,1/15/17,20:18:27,796,332
1026250,12,809,3,6,1/15/17,20:18:27,796,352
1026251,12,810,3,6,1/15/17,20:18:28,800,352
1026252,12,811,3,6,1/15/17,20:18:28,804,352
1026253,12,812,3,6,1/15/17,20:18:28,808,352
1026254,12,813,3,6,1/15/17,20:18:28,808,352
1026255,12,814,3,6,1/15/17,20:18:28,808,352
1026256,12,815,3,6,1/15/17,20:18:28,820,356
1026257,12,816,3,6,1/15/17,20:18:28,844,364
1026258,12,817,3,6,1/15/17,20:18:28,880,364
1026259,12,818,3,6,1/15/17,20:18:28,904,360
1026260,12,819,3,6,1/15/17,20:18:28,932,356
1026261,12,820,3,6,1/15/17,20:18:28,964,340
1026262,12,821,3,6,1/15/17,20:18:28,1000,332
1026263,12,822,3,6,1/15/17,20:18:28,1024,328
1026264,12,823,3,6,1/15/17,20:18:28,1064,312
1026265,12,824,3,6,1/15/17,20:18:28,1092,308
1026266,12,825,3,6,1/15/17,20:18:28,1116,296
1026267,12,826,3,6,1/15/17,20:18:28,1136,288
1026268,12,827,3,6,1/15/17,20:18:28,1140,284
1026269,12,828,3,6,1/15/17,20:18:28,1136,280
1026270,12,829,3,6,1/15/17,20:18:28,1132,284
1026271,12,830,3,6,1/15/17,20:18:28,1132,280
1026272,12,831,3,6,1/15/17,20:18:28,1136,280
1026273,12,832,3,6,1/15/17,20:18:28,1136,280
1026274,12,833,3,6,1/15/17,20:18:28,1140,284
1026275,12,834,3,6,1/15/17,20:18:28,1136,304
1026276,12,835,3,6,1/15/17,20:18:28,1152,336
1026277,12,836,3,6,1/15/17,20:18:28,1172,344
1026278,12,837,3,6,1/15/17,20:18:28,1176,348
1026279,12,838,3,6,1/15/17,20:18:28,1188,352
1026280,12,839,3,6,1/15/17,20:18:28,1192,352
1026281,12,840,3,6,1/15/17,20:18:29,1196,352
1026282,12,841,3,6,1/15/17,20:18:29,1200,348
1026283,12,842,3,6,1/15/17,20:18:29,1216,348
1026284,12,843,3,6,1/15/17,20:18:29,1248,348
1026285,12,844,3,6,1/15/17,20:18:29,1280,348
1026286,12,845,3,6,1/15/17,20:18:29,1300,348
1026287,12,846,3,6,1/15/17,20:18:29,1332,352
1026288,12,847,3,6,1/15/17,20:18:29,1364,356
1026289,12,848,3,6,1/15/17,20:18:29,1392,352
1026290,12,849,3,6,1/15/17,20:18:29,1412,348
1026291,12,850,3,6,1/15/17,20:18:29,1424,344
1026292,12,851,3,6,1/15/17,20:18:29,1436,340
1026293,12,852,3,6,1/15/17,20:18:29,1456,332
1026294,12,853,3,6,1/15/17,20:18:29,1464,328
1026295,12,854,3,6,1/15/17,20:18:29,1472,304
1026296,12,855,3,6,1/15/17,20:18:29,1484,276
1026297,12,856,3,6,1/15/17,20:18:29,1492,252
1026298,12,857,3,6,1/15/17,20:18:29,1500,228
1026299,12,858,3,6,1/15/17,20:18:29,1512,204
1026300,12,859,3,6,1/15/17,20:18:29,1536,180
1026301,12,860,3,6,1/15/17,20:18:29,1556,164
1026302,12,861,3,6,1/15/17,20:18:29,1584,148
1026303,12,862,3,6,1/15/17,20:18:29,1616,144
1026304,12,863,3,6,1/15/17,20:18:29,1640,148
1026305,12,864,3,6,1/15/17,20:18:29,1656,140
1026306,12,865,3,6,1/15/17,20:18:29,1672,132
1026307,12,866,3,6,1/15/17,20:18:29,1688,120
1026308,12,867,3,6,1/15/17,20:18:29,1708,104
1026309,12,868,3,6,1/15/17,20:18:29,1736,88
1026310,12,869,3,6,1/15/17,20:18:29,1760,76
1026311,12,870,3,6,1/15/17,20:18:30,1780,76
1026312,12,871,3,6,1/15/17,20:18:30,1804,64
1026313,12,872,3,6,1/15/17,20:18:30,1820,52
1026314,12,873,3,6,1/15/17,20:18:30,1844,44
1026315,12,874,3,6,1/15/17,20:18:30,1864,36
1026316,13,912,3,6,1/15/17,20:18:31,48,552
1026317,13,913,3,6,1/15/17,20:18:31,76,548
1026318,13,914,3,6,1/15/17,20:18:31,96,544
1026319,13,915,3,6,1/15/17,20:18:31,112,540
1026320,13,916,3,6,1/15/17,20:18:31,132,532
1026321,13,917,3,6,1/15/17,20:18:31,148,528
1026322,13,918,3,6,1/15/17,20:18:31,168,524
1026323,13,919,3,6,1/15/17,20:18:31,188,524
1026324,13,920,3,6,1/15/17,20:18:31,208,520
1026325,13,921,3,6,1/15/17,20:18:31,228,516
1026326,13,922,3,6,1/15/17,20:18:31,248,500
1026327,13,923,3,6,1/15/17,20:18:31,268,488
1026328,13,924,3,6,1/15/17,20:18:31,284,484
1026329,13,925,3,6,1/15/17,20:18:31,308,472
1026330,13,926,3,6,1/15/17,20:18:31,324,464
1026331,13,927,3,6,1/15/17,20:18:31,324,464
1026332,13,928,3,6,1/15/17,20:18:31,324,460
1026333,13,929,3,6,1/15/17,20:18:31,328,460
1026334,13,930,3,6,1/15/17,20:18:32,336,464
1026335,13,931,3,6,1/15/17,20:18:32,364,464
1026336,13,932,3,6,1/15/17,20:18:32,384,464
1026337,13,933,3,6,1/15/17,20:18:32,400,460
1026338,13,934,3,6,1/15/17,20:18:32,424,460
1026339,13,935,3,6,1/15/17,20:18:32,444,452
1026340,13,936,3,6,1/15/17,20:18:32,476,440
1026341,13,937,3,6,1/15/17,20:18:32,508,428
1026342,13,938,3,6,1/15/17,20:18:32,532,420
1026343,13,939,3,6,1/15/17,20:18:32,548,416
1026344,13,940,3,6,1/15/17,20:18:32,572,396
1026345,13,941,3,6,1/15/17,20:18:32,580,396
1026346,13,942,3,6,1/15/17,20:18:32,592,392
1026347,13,943,3,6,1/15/17,20:18:32,596,392
1026348,13,944,3,6,1/15/17,20:18:32,600,392
1026349,13,945,3,6,1/15/17,20:18:32,620,392
1026350,13,946,3,6,1/15/17,20:18:32,636,388
1026351,13,947,3,6,1/15/17,20:18:32,648,384
1026352,13,948,3,6,1/15/17,20:18:32,664,384
1026353,13,949,3,6,1/15/17,20:18:32,676,376
1026354,13,950,3,6,1/15/17,20:18:32,712,368
1026355,13,951,3,6,1/15/17,20:18:32,740,364
1026356,13,952,3,6,1/15/17,20:18:32,760,356
1026357,13,953,3,6,1/15/17,20:18:32,792,344
1026358,13,954,3,6,1/15/17,20:18:32,804,336
1026359,13,955,3,6,1/15/17,20:18:32,812,332
1026360,13,956,3,6,1/15/17,20:18:32,812,332
1026361,13,957,3,6,1/15/17,20:18:32,812,332
1026362,13,958,3,6,1/15/17,20:18:32,808,336
1026363,13,959,3,6,1/15/17,20:18:32,808,336
1026364,13,960,3,6,1/15/17,20:18:33,808,340
1026365,13,961,3,6,1/15/17,20:18:33,812,344
1026366,13,962,3,6,1/15/17,20:18:33,816,336
1026367,13,963,3,6,1/15/17,20:18:33,820,336
1026368,13,964,3,6,1/15/17,20:18:33,828,340
1026369,13,965,3,6,1/15/17,20:18:33,836,340
1026370,13,966,3,6,1/15/17,20:18:33,844,352
1026371,13,967,3,6,1/15/17,20:18:33,860,360
1026372,13,968,3,6,1/15/17,20:18:33,880,364
1026373,13,969,3,6,1/15/17,20:18:33,908,368
1026374,13,970,3,6,1/15/17,20:18:33,928,372
1026375,13,971,3,6,1/15/17,20:18:33,948,372
1026376,13,972,3,6,1/15/17,20:18:33,972,368
1026377,13,973,3,6,1/15/17,20:18:33,988,360
1026378,13,974,3,6,1/15/17,20:18:33,1008,352
1026379,13,975,3,6,1/15/17,20:18:33,1016,340
1026380,13,976,3,6,1/15/17,20:18:33,1016,336
1026381,13,977,3,6,1/15/17,20:18:33,1020,324
1026382,13,978,3,6,1/15/17,20:18:33,1020,320
1026383,13,979,3,6,1/15/17,20:18:33,1016,316
1026384,13,980,3,6,1/15/17,20:18:33,1016,320
1026385,13,981,3,6,1/15/17,20:18:33,1008,324
1026386,13,982,3,6,1/15/17,20:18:33,1004,328
1026387,13,983,3,6,1/15/17,20:18:33,1000,328
1026388,13,984,3,6,1/15/17,20:18:33,996,328
1026389,13,985,3,6,1/15/17,20:18:33,996,328
1026390,13,986,3,6,1/15/17,20:18:33,996,328
1026391,13,987,3,6,1/15/17,20:18:33,996,332
1026392,13,988,3,6,1/15/17,20:18:33,1000,328
1026393,13,989,3,6,1/15/17,20:18:33,996,328
