,ant,frame,video,colony,date,t,x,y
1003329,20,46086,1,6,1/15/17,19:51:38,44,572
1003330,20,46087,1,6,1/15/17,19:51:38,60,564
1003331,20,46088,1,6,1/15/17,19:51:38,80,564
1003332,20,46089,1,6,1/15/17,19:51:38,96,556
1003333,20,46090,1,6,1/15/17,19:51:38,116,548
1003334,20,46091,1,6,1/15/17,19:51:38,112,552
1003335,20,46092,1,6,1/15/17,19:51:38,96,556
1003336,20,46093,1,6,1/15/17,19:51:38,92,556
1003337,20,46094,1,6,1/15/17,19:51:39,92,552
1003338,20,46095,1,6,1/15/17,19:51:39,92,552
1003339,20,46096,1,6,1/15/17,19:51:39,96,552
1003340,20,46097,1,6,1/15/17,19:51:39,116,544
1003341,20,46098,1,6,1/15/17,19:51:39,136,532
1003342,20,46099,1,6,1/15/17,19:51:39,156,524
1003343,20,46100,1,6,1/15/17,19:51:39,180,516
1003344,20,46101,1,6,1/15/17,19:51:39,188,508
1003345,20,46102,1,6,1/15/17,19:51:39,200,500
1003346,20,46103,1,6,1/15/17,19:51:39,220,488
1003347,20,46104,1,6,1/15/17,19:51:39,232,480
1003348,20,46105,1,6,1/15/17,19:51:39,244,468
1003349,20,46106,1,6,1/15/17,19:51:39,260,460
1003350,20,46107,1,6,1/15/17,19:51:39,260,464
1003351,20,46108,1,6,1/15/17,19:51:39,260,464
1003352,20,46109,1,6,1/15/17,19:51:39,260,468
1003353,20,46110,1,6,1/15/17,19:51:39,252,472
1003354,20,46111,1,6,1/15/17,19:51:39,252,472
1003355,20,46112,1,6,1/15/17,19:51:39,252,476
1003356,20,46113,1,6,1/15/17,19:51:39,260,476
1003357,20,46114,1,6,1/15/17,19:51:39,276,472
1003358,20,46115,1,6,1/15/17,19:51:39,296,468
1003359,20,46116,1,6,1/15/17,19:51:39,312,464
1003360,20,46117,1,6,1/15/17,19:51:39,332,464
1003361,20,46118,1,6,1/15/17,19:51:39,352,452
1003362,20,46119,1,6,1/15/17,19:51:39,372,448
1003363,20,46120,1,6,1/15/17,19:51:39,384,444
1003364,20,46121,1,6,1/15/17,19:51:39,396,444
1003365,20,46122,1,6,1/15/17,19:51:39,408,440
1003366,20,46123,1,6,1/15/17,19:51:39,412,436
1003367,20,46124,1,6,1/15/17,19:51:40,420,436
1003368,20,46125,1,6,1/15/17,19:51:40,436,424
1003369,20,46126,1,6,1/15/17,19:51:40,448,412
1003370,20,46127,1,6,1/15/17,19:51:40,460,412
1003371,20,46128,1,6,1/15/17,19:51:40,472,400
1003372,20,46129,1,6,1/15/17,19:51:40,488,400
1003373,20,46130,1,6,1/15/17,19:51:40,496,396
1003374,20,46131,1,6,1/15/17,19:51:40,504,392
1003375,20,46132,1,6,1/15/17,19:51:40,524,388
1003376,20,46133,1,6,1/15/17,19:51:40,548,388
1003377,20,46134,1,6,1/15/17,19:51:40,572,380
1003378,20,46135,1,6,1/15/17,19:51:40,596,376
1003379,20,46136,1,6,1/15/17,19:51:40,620,372
1003380,20,46137,1,6,1/15/17,19:51:40,640,364
1003381,20,46138,1,6,1/15/17,19:51:40,664,356
1003382,20,46139,1,6,1/15/17,19:51:40,668,356
1003383,20,46140,1,6,1/15/17,19:51:40,724,308
1003384,20,46141,1,6,1/15/17,19:51:40,752,308
1003385,20,46142,1,6,1/15/17,19:51:40,760,308
1003386,20,46143,1,6,1/15/17,19:51:40,760,308
1003387,20,46144,1,6,1/15/17,19:51:40,756,312
1003388,20,46145,1,6,1/15/17,19:51:40,824,284
1003389,20,46146,1,6,1/15/17,19:51:40,836,284
1003390,20,46147,1,6,1/15/17,19:51:40,828,284
1003391,20,46148,1,6,1/15/17,19:51:40,876,268
1003392,20,46149,1,6,1/15/17,19:51:40,884,272
1003393,20,46150,1,6,1/15/17,19:51:40,892,260
1003394,20,46151,1,6,1/15/17,19:51:40,928,256
1003395,20,46152,1,6,1/15/17,19:51:40,932,260
1003396,20,46153,1,6,1/15/17,19:51:40,968,252
1003397,20,46154,1,6,1/15/17,19:51:41,1008,244
1003398,20,46155,1,6,1/15/17,19:51:41,1032,236
1003399,20,46156,1,6,1/15/17,19:51:41,1060,228
1003400,20,46157,1,6,1/15/17,19:51:41,1076,228
1003401,20,46158,1,6,1/15/17,19:51:41,1084,224
1003402,20,46159,1,6,1/15/17,19:51:41,1096,216
1003403,20,46160,1,6,1/15/17,19:51:41,1092,216
1003404,20,46161,1,6,1/15/17,19:51:41,1076,220
1003405,20,46162,1,6,1/15/17,19:51:41,1068,220
1003406,20,46163,1,6,1/15/17,19:51:41,1044,232
1003407,20,46164,1,6,1/15/17,19:51:41,1044,232
1003408,20,46165,1,6,1/15/17,19:51:41,1044,236
1003409,20,46166,1,6,1/15/17,19:51:41,1036,236
1003410,20,46167,1,6,1/15/17,19:51:41,1028,244
